date_heure,libelle,montant_eur,type,categorie
2024-08-17 10:54:00,CB - Elise Fournier,75.0,Recette,Paiement client
2024-08-19 09:00:00,Achats consommables,-37.59,Charge,Consommables
2024-08-19 09:35:00,CB - Hana André,100.0,Recette,Paiement client
2024-08-19 13:40:00,CB - Agathe Dubois,75.0,Recette,Paiement client
2024-08-19 14:57:00,CB - Camille David,75.0,Recette,Paiement client
2024-08-19 15:52:00,CB - Camille Bertrand,120.0,Recette,Paiement client
2024-08-20 09:25:00,CB - Louise Bertrand,75.0,Recette,Paiement client
2024-08-20 10:05:00,CB - Pauline Petit,90.0,Recette,Paiement client
2024-08-21 09:40:00,CB - Alice Francois,110.0,Recette,Paiement client
2024-08-21 10:48:00,CB - Margaux Vincent,120.0,Recette,Paiement client
2024-08-23 11:06:00,CB - Lucie Lefèvre,220.0,Recette,Paiement client
2024-08-23 12:04:00,CB - Clara André,100.0,Recette,Paiement client
2024-08-23 13:40:00,CB - Elise Thomas,75.0,Recette,Paiement client
2024-08-26 09:00:00,Achats consommables,-35.89,Charge,Consommables
2024-08-26 09:20:00,CB - Charlotte Robert,65.0,Recette,Paiement client
2024-08-26 10:03:00,CB - Eva Lefèvre,90.0,Recette,Paiement client
2024-08-27 09:30:00,CB - Amina Bonnet,90.0,Recette,Paiement client
2024-08-27 10:35:00,CB - Léa Durand,140.0,Recette,Paiement client
2024-08-28 09:50:00,CB - Sarah Garcia,130.0,Recette,Paiement client
2024-08-28 10:18:00,CB - Inès Mercier,35.0,Recette,Paiement client
2024-08-28 11:17:00,CB - Alice Richard,110.0,Recette,Paiement client
2024-08-29 10:43:00,CB - Hana Durand,150.0,Recette,Paiement client
2024-08-30 09:20:00,CB - Zoé Leroy,65.0,Recette,Paiement client
2024-08-30 10:34:00,CB - Pauline Lefèvre,150.0,Recette,Paiement client
2024-09-01 09:00:00,Loyer cabinet,-1200.0,Charge,Loyer
2024-09-01 09:00:00,Frais compte pro,-15.0,Charge,Frais bancaires
2024-09-01 09:00:00,Abonnement Planity,-80.0,Charge,Logiciel / abonnement
2024-09-02 09:00:00,Achats consommables,-83.0,Charge,Consommables
2024-09-02 09:10:00,CB - Marine Garcia,35.0,Recette,Paiement client
2024-09-02 09:41:00,CB - Julie Moreau,65.0,Recette,Paiement client
2024-09-02 10:25:00,CB - Jade Robert,90.0,Recette,Paiement client
2024-09-02 10:45:00,CB - Clara Laurent,35.0,Recette,Paiement client
2024-09-02 11:10:00,CB - Nina Bernard,35.0,Recette,Paiement client
2024-09-02 12:21:00,CB - Eva André,150.0,Recette,Paiement client
2024-09-02 13:30:00,CB - Sarah Petit,25.0,Recette,Paiement client
2024-09-03 09:15:00,CB - Noémie Petit,25.0,Recette,Paiement client
2024-09-03 09:41:00,CB - Maëlys André,50.0,Recette,Paiement client
2024-09-03 10:21:00,CB - Lucie Francois,65.0,Recette,Paiement client
2024-09-03 10:59:00,CB - Noémie Thomas,75.0,Recette,Paiement client
2024-09-04 09:50:00,CB - Julie Michel,130.0,Recette,Paiement client
2024-09-04 10:37:00,CB - Océane Dubois,90.0,Recette,Paiement client
2024-09-04 11:17:00,CB - Hana Mercier,90.0,Recette,Paiement client
2024-09-04 12:12:00,CB - Anaïs Morel,100.0,Recette,Paiement client
2024-09-05 09:00:00,Assurance professionnelle,-45.0,Charge,Assurance
2024-09-05 09:30:00,CB - Marine Morel,90.0,Recette,Paiement client
2024-09-05 10:26:00,CB - Zoé Martin,110.0,Recette,Paiement client
2024-09-06 10:08:00,CB - Alice Thomas,75.0,Recette,Paiement client
2024-09-06 11:21:00,CB - Clara Robert,150.0,Recette,Paiement client
2024-09-07 10:40:00,CB - Maya Lefèvre,110.0,Recette,Paiement client
2024-09-07 11:11:00,CB - Noémie David,25.0,Recette,Paiement client
2024-09-07 11:48:00,CB - Pauline Bertrand,75.0,Recette,Paiement client
2024-09-09 09:00:00,Achats consommables,-47.73,Charge,Consommables
2024-09-09 09:55:00,CB - Camille Thomas,140.0,Recette,Paiement client
2024-09-09 10:41:00,CB - Manon Bertrand,90.0,Recette,Paiement client
2024-09-09 12:21:00,CB - Agathe Bernard,130.0,Recette,Paiement client
2024-09-09 13:20:00,CB - Clara Dupont,25.0,Recette,Paiement client
2024-09-09 13:57:00,CB - Chloé Bernard,65.0,Recette,Paiement client
2024-09-10 09:00:00,Électricité,-120.0,Charge,Énergie
2024-09-10 09:25:00,CB - Manon Martin,75.0,Recette,Paiement client
2024-09-10 10:39:00,CB - Lucie Lefèvre,150.0,Recette,Paiement client
2024-09-10 11:10:00,CB - Océane Michel,50.0,Recette,Paiement client
2024-09-10 13:35:00,CB - Noémie Bernard,65.0,Recette,Paiement client
2024-09-10 14:05:00,CB - Pauline Michel,25.0,Recette,Paiement client
2024-09-10 15:35:00,CB - Maëlys Bonnet,180.0,Recette,Paiement client
2024-09-10 16:36:00,CB - Sarah Lambert,120.0,Recette,Paiement client
2024-09-10 17:37:00,CB - Inès Moreau,120.0,Recette,Paiement client
2024-09-11 09:15:00,CB - Manon Bonnet,25.0,Recette,Paiement client
2024-09-11 09:55:00,CB - Maëlys Garcia,90.0,Recette,Paiement client
2024-09-11 10:33:00,CB - Zoé Girard,75.0,Recette,Paiement client
2024-09-12 09:00:00,Hébergement site web,-12.0,Charge,Site web
2024-09-12 10:30:00,CB - Julie Petit,220.0,Recette,Paiement client
2024-09-12 11:15:00,CB - Hana André,90.0,Recette,Paiement client
2024-09-13 09:52:00,CB - Amina Bertrand,75.0,Recette,Paiement client
2024-09-14 10:40:00,CB - Sarah Dubois,110.0,Recette,Paiement client
2024-09-15 09:00:00,Entretien machine électrolyse,-250.0,Charge,Maintenance
2024-09-16 09:00:00,Achats consommables,-50.15,Charge,Consommables
2024-09-16 09:05:00,CB - Lina Vincent,25.0,Recette,Paiement client
2024-09-16 10:33:00,CB - Elise Fournier,90.0,Recette,Paiement client
2024-09-16 11:22:00,CB - Margaux Vincent,90.0,Recette,Paiement client
2024-09-16 12:07:00,CB - Anaïs Richard,90.0,Recette,Paiement client
2024-09-16 13:40:00,CB - Lucie Vincent,75.0,Recette,Paiement client
2024-09-16 14:29:00,CB - Zoé Robert,90.0,Recette,Paiement client
2024-09-17 10:15:00,CB - Lucie Lefèvre,180.0,Recette,Paiement client
2024-09-18 09:20:00,CB - Elise David,65.0,Recette,Paiement client
2024-09-18 10:17:00,CB - Sarah Girard,110.0,Recette,Paiement client
2024-09-18 11:10:00,CB - Inès David,100.0,Recette,Paiement client
2024-09-19 10:23:00,CB - Alice Francois,110.0,Recette,Paiement client
2024-09-20 09:30:00,CB - Eva Lefèvre,90.0,Recette,Paiement client
2024-09-20 09:56:00,CB - Charlotte Robert,50.0,Recette,Paiement client
2024-09-21 10:50:00,CB - Hana Durand,130.0,Recette,Paiement client
2024-09-23 09:00:00,Achats consommables,-40.23,Charge,Consommables
2024-09-23 09:30:00,CB - Charlotte Simon,90.0,Recette,Paiement client
2024-09-23 09:53:00,CB - Maya Lambert,35.0,Recette,Paiement client
2024-09-23 10:44:00,CB - Charlotte Robert,90.0,Recette,Paiement client
2024-09-23 11:22:00,CB - Agathe Leroy,75.0,Recette,Paiement client
2024-09-23 12:01:00,CB - Maëlys Michel,50.0,Recette,Paiement client
2024-09-23 13:55:00,CB - Pauline Bernard,110.0,Recette,Paiement client
2024-09-24 09:15:00,CB - Zoé Thomas,25.0,Recette,Paiement client
2024-09-24 09:53:00,CB - Agathe Dubois,75.0,Recette,Paiement client
2024-09-24 10:57:00,CB - Léa Durand,110.0,Recette,Paiement client
2024-09-24 12:16:00,CB - Lucie Lefèvre,75.0,Recette,Paiement client
2024-09-24 14:52:00,CB - Alice Richard,90.0,Recette,Paiement client
2024-09-25 09:30:00,CB - Chloé Richard,90.0,Recette,Paiement client
2024-09-25 10:05:00,CB - Clara Dupont,50.0,Recette,Paiement client
2024-09-26 10:02:00,CB - Pauline Petit,75.0,Recette,Paiement client
2024-09-30 09:00:00,Achats consommables,-51.69,Charge,Consommables
2024-09-30 09:45:00,CB - Sarah Garcia,120.0,Recette,Paiement client
2024-10-01 09:00:00,Frais compte pro,-15.0,Charge,Frais bancaires
2024-10-01 09:00:00,Loyer cabinet,-1200.0,Charge,Loyer
2024-10-01 09:00:00,Abonnement Planity,-80.0,Charge,Logiciel / abonnement
2024-10-01 09:15:00,CB - Louise Bertrand,50.0,Recette,Paiement client
2024-10-01 10:22:00,CB - Eva André,130.0,Recette,Paiement client
2024-10-01 11:03:00,CB - Clara André,75.0,Recette,Paiement client
2024-10-03 09:50:00,CB - Camille Thomas,130.0,Recette,Paiement client
2024-10-03 10:15:00,CB - Amina Bonnet,50.0,Recette,Paiement client
2024-10-04 09:15:00,CB - Elise Thomas,50.0,Recette,Paiement client
2024-10-04 11:25:00,CB - Louise Michel,280.0,Recette,Paiement client
2024-10-04 14:00:00,CB - Clara Robert,120.0,Recette,Paiement client
2024-10-04 14:45:00,CB - Hana Mercier,100.0,Recette,Paiement client
2024-10-04 15:25:00,CB - Marine Morel,90.0,Recette,Paiement client
2024-10-05 09:00:00,Assurance professionnelle,-45.0,Charge,Assurance
2024-10-05 10:25:00,CB - Océane Dubois,75.0,Recette,Paiement client
2024-10-05 10:50:00,CB - Maëlys Vincent,25.0,Recette,Paiement client
2024-10-05 11:15:00,CB - Marine Martin,25.0,Recette,Paiement client
2024-10-05 11:55:00,CB - Manon Bertrand,75.0,Recette,Paiement client
2024-10-07 09:00:00,Achats consommables,-38.2,Charge,Consommables
2024-10-07 09:40:00,CB - Julie Michel,110.0,Recette,Paiement client
2024-10-07 10:19:00,CB - Julie Moreau,65.0,Recette,Paiement client
2024-10-07 10:58:00,CB - Zoé Leroy,75.0,Recette,Paiement client
2024-10-07 11:32:00,CB - Jade Robert,65.0,Recette,Paiement client
2024-10-07 12:20:00,CB - Zoé Martin,100.0,Recette,Paiement client
2024-10-07 14:26:00,CB - Sarah Petit,90.0,Recette,Paiement client
2024-10-08 10:49:00,CB - Noémie Thomas,90.0,Recette,Paiement client
2024-10-08 11:48:00,CB - Lucie Lefèvre,120.0,Recette,Paiement client
2024-10-09 09:35:00,CB - Agathe Bernard,100.0,Recette,Paiement client
2024-10-10 09:00:00,Électricité,-120.0,Charge,Énergie
2024-10-10 14:15:00,CB - Maëlys Bonnet,150.0,Recette,Paiement client
2024-10-11 09:45:00,CB - Sarah Girard,120.0,Recette,Paiement client
2024-10-12 09:00:00,Hébergement site web,-12.0,Charge,Site web
2024-10-12 10:35:00,CB - Maya Lefèvre,100.0,Recette,Paiement client
2024-10-12 11:41:00,CB - Noémie David,130.0,Recette,Paiement client
2024-10-12 12:19:00,CB - Anaïs André,50.0,Recette,Paiement client
2024-10-12 13:08:00,CB - Inès Moreau,100.0,Recette,Paiement client
2024-10-12 13:43:00,CB - Lucie Francois,75.0,Recette,Paiement client
2024-10-14 09:00:00,Achats consommables,-41.53,Charge,Consommables
2024-10-14 09:40:00,CB - Margaux Vincent,110.0,Recette,Paiement client
2024-10-14 11:05:00,CB - Lucie Lefèvre,180.0,Recette,Paiement client
2024-10-14 11:37:00,CB - Emma Roux,25.0,Recette,Paiement client
2024-10-15 09:40:00,CB - Pauline Michel,110.0,Recette,Paiement client
2024-10-15 10:20:00,CB - Louise Francois,90.0,Recette,Paiement client
2024-10-15 11:03:00,CB - Emma Mercier,90.0,Recette,Paiement client
2024-10-15 11:28:00,CB - Maëlys André,50.0,Recette,Paiement client
2024-10-16 09:30:00,CB - Elise Fournier,90.0,Recette,Paiement client
2024-10-16 10:22:00,CB - Manon Bonnet,110.0,Recette,Paiement client
2024-10-16 10:58:00,CB - Maëlys Garcia,75.0,Recette,Paiement client
2024-10-16 11:28:00,CB - Lina Roux,25.0,Recette,Paiement client
2024-10-16 14:05:00,CB - Hana Durand,130.0,Recette,Paiement client
2024-10-17 09:35:00,CB - Sarah Dubois,100.0,Recette,Paiement client
2024-10-17 10:05:00,CB - Océane Michel,35.0,Recette,Paiement client
2024-10-17 10:46:00,CB - Sarah Lambert,90.0,Recette,Paiement client
2024-10-17 11:39:00,CB - Pauline Fournier,110.0,Recette,Paiement client
2024-10-18 09:20:00,CB - Alice Thomas,65.0,Recette,Paiement client
2024-10-18 09:54:00,CB - Eva Lefèvre,65.0,Recette,Paiement client
2024-10-18 11:41:00,CB - Noémie Bertrand,220.0,Recette,Paiement client
2024-10-19 10:25:00,CB - Noémie Bernard,75.0,Recette,Paiement client
2024-10-21 09:00:00,Achats consommables,-48.65,Charge,Consommables
2024-10-21 09:40:00,CB - Alice Francois,110.0,Recette,Paiement client
2024-10-21 10:45:00,CB - Pauline Lefèvre,140.0,Recette,Paiement client
2024-10-21 11:14:00,CB - Chloé Bernard,35.0,Recette,Paiement client
2024-10-21 11:37:00,CB - Clara Dupont,35.0,Recette,Paiement client
2024-10-22 09:15:00,CB - Anaïs Robert,25.0,Recette,Paiement client
2024-10-22 10:01:00,CB - Camille Bertrand,100.0,Recette,Paiement client
2024-10-23 09:15:00,CB - Lucie Vincent,50.0,Recette,Paiement client
2024-10-23 10:26:00,CB - Alice Richard,140.0,Recette,Paiement client
2024-10-23 11:00:00,CB - Zoé Girard,50.0,Recette,Paiement client
2024-10-23 11:35:00,CB - Pauline Bernard,75.0,Recette,Paiement client
2024-10-24 09:40:00,CB - Léa Durand,110.0,Recette,Paiement client
2024-10-25 09:25:00,CB - Chloé Durand,75.0,Recette,Paiement client
2024-10-25 09:49:00,CB - Anaïs Richard,35.0,Recette,Paiement client
2024-10-25 10:26:00,CB - Zoé Robert,65.0,Recette,Paiement client
2024-10-25 10:59:00,CB - Inès David,65.0,Recette,Paiement client
2024-10-26 10:59:00,CB - Manon Simon,100.0,Recette,Paiement client
2024-10-28 09:00:00,Achats consommables,-41.72,Charge,Consommables
2024-10-28 11:36:00,CB - Louise Michel,280.0,Recette,Paiement client
2024-10-29 09:15:00,CB - Amina Martin,25.0,Recette,Paiement client
2024-10-29 10:29:00,CB - Zoé Thomas,140.0,Recette,Paiement client
2024-10-30 09:25:00,CB - Elise David,75.0,Recette,Paiement client
2024-10-30 10:01:00,CB - Sarah Petit,75.0,Recette,Paiement client
2024-10-31 09:50:00,CB - Camille Thomas,130.0,Recette,Paiement client
2024-10-31 10:18:00,CB - Agathe Moreau,25.0,Recette,Paiement client
2024-10-31 10:56:00,CB - Noémie Petit,75.0,Recette,Paiement client
2024-10-31 11:27:00,CB - Noémie Lambert,25.0,Recette,Paiement client
2024-11-01 09:00:00,Frais compte pro,-15.0,Charge,Frais bancaires
2024-11-01 09:00:00,Loyer cabinet,-1200.0,Charge,Loyer
2024-11-01 09:00:00,Abonnement Planity,-80.0,Charge,Logiciel / abonnement
2024-11-01 09:50:00,CB - Eva André,130.0,Recette,Paiement client
2024-11-02 10:10:00,CB - Lucie Lefèvre,35.0,Recette,Paiement client
2024-11-02 10:58:00,CB - Camille David,65.0,Recette,Paiement client
2024-11-04 09:00:00,Achats consommables,-58.52,Charge,Consommables
2024-11-04 09:45:00,CB - Clara Robert,120.0,Recette,Paiement client
2024-11-04 10:42:00,CB - Sarah Garcia,110.0,Recette,Paiement client
2024-11-04 11:12:00,CB - Manon Bertrand,65.0,Recette,Paiement client
2024-11-04 11:42:00,CB - Pauline Petit,65.0,Recette,Paiement client
2024-11-04 12:12:00,CB - Marine Morel,65.0,Recette,Paiement client
2024-11-04 13:35:00,CB - Agathe Leroy,65.0,Recette,Paiement client
2024-11-04 14:47:00,CB - Noémie David,140.0,Recette,Paiement client
2024-11-05 09:00:00,Assurance professionnelle,-45.0,Charge,Assurance
2024-11-05 10:12:00,CB - Sarah Girard,100.0,Recette,Paiement client
2024-11-06 09:15:00,CB - Clara Dupont,50.0,Recette,Paiement client
2024-11-07 09:45:00,CB - Lucie Lefèvre,120.0,Recette,Paiement client
2024-11-07 10:21:00,CB - Manon Martin,65.0,Recette,Paiement client
2024-11-07 11:52:00,CB - Océane Dubois,75.0,Recette,Paiement client
2024-11-08 09:43:00,CB - Louise Roux,25.0,Recette,Paiement client
2024-11-08 10:41:00,CB - Manon Bonnet,120.0,Recette,Paiement client
2024-11-09 12:00:00,CB - Marine Martin,280.0,Recette,Paiement client
2024-11-09 12:45:00,CB - Hana André,90.0,Recette,Paiement client
2024-11-09 14:17:00,CB - Julie Petit,180.0,Recette,Paiement client
2024-11-10 09:00:00,Électricité,-120.0,Charge,Énergie
2024-11-11 09:00:00,Achats consommables,-66.09,Charge,Consommables
2024-11-11 09:25:00,CB - Maëlys Vincent,75.0,Recette,Paiement client
2024-11-11 10:11:00,CB - Agathe Bernard,100.0,Recette,Paiement client
2024-11-11 11:46:00,CB - Noémie Bertrand,180.0,Recette,Paiement client
2024-11-11 13:45:00,CB - Julie Michel,90.0,Recette,Paiement client
2024-11-11 14:01:00,CB - Amina Bonnet,25.0,Recette,Paiement client
2024-11-11 15:15:00,CB - Maëlys Bonnet,150.0,Recette,Paiement client
2024-11-12 09:00:00,Hébergement site web,-12.0,Charge,Site web
2024-11-12 10:00:00,CB - Lucie Lefèvre,150.0,Recette,Paiement client
2024-11-12 11:01:00,CB - Jade Robert,35.0,Recette,Paiement client
2024-11-12 11:46:00,CB - Julie Moreau,90.0,Recette,Paiement client
2024-11-12 12:17:00,CB - Clara André,65.0,Recette,Paiement client
2024-11-13 09:45:00,CB - Hana Durand,120.0,Recette,Paiement client
2024-11-14 09:20:00,CB - Noémie Thomas,65.0,Recette,Paiement client
2024-11-14 09:56:00,CB - Zoé Leroy,65.0,Recette,Paiement client
2024-11-15 09:15:00,CB - Hana Thomas,25.0,Recette,Paiement client
2024-11-15 09:55:00,CB - Nina Bonnet,75.0,Recette,Paiement client
2024-11-16 10:15:00,CB - Zoé Girard,25.0,Recette,Paiement client
2024-11-16 10:43:00,CB - Anaïs André,50.0,Recette,Paiement client
2024-11-16 11:40:00,CB - Inès Moreau,110.0,Recette,Paiement client
2024-11-18 09:00:00,Achats consommables,-42.9,Charge,Consommables
2024-11-18 09:15:00,CB - Eva Lefèvre,50.0,Recette,Paiement client
2024-11-18 09:54:00,CB - Maya Lefèvre,75.0,Recette,Paiement client
2024-11-18 11:20:00,CB - Emma Roux,110.0,Recette,Paiement client
2024-11-19 09:50:00,CB - Pauline Lefèvre,130.0,Recette,Paiement client
2024-11-20 09:55:00,CB - Lina Roux,140.0,Recette,Paiement client
2024-11-21 10:30:00,CB - Louise Michel,220.0,Recette,Paiement client
2024-11-21 11:21:00,CB - Pauline Fournier,90.0,Recette,Paiement client
2024-11-21 14:00:00,CB - Zoé Thomas,120.0,Recette,Paiement client
2024-11-21 14:49:00,CB - Sarah Dubois,90.0,Recette,Paiement client
2024-11-22 09:58:00,CB - Alice Francois,90.0,Recette,Paiement client
2024-11-23 10:30:00,CB - Alice Richard,90.0,Recette,Paiement client
2024-11-23 10:54:00,CB - Lucie Francois,35.0,Recette,Paiement client
2024-11-25 09:00:00,Achats consommables,-48.51,Charge,Consommables
2024-11-25 09:30:00,CB - Pauline Bernard,90.0,Recette,Paiement client
2024-11-25 10:02:00,CB - Sarah Petit,65.0,Recette,Paiement client
2024-11-25 10:39:00,CB - Chloé Durand,65.0,Recette,Paiement client
2024-11-25 11:17:00,CB - Océane Michel,65.0,Recette,Paiement client
2024-11-25 11:53:00,CB - Sarah Lambert,65.0,Recette,Paiement client
2024-11-25 13:40:00,CB - Noémie Petit,75.0,Recette,Paiement client
2024-11-25 14:15:00,CB - Anaïs Legrand,25.0,Recette,Paiement client
2024-11-25 14:58:00,CB - Léa Durand,90.0,Recette,Paiement client
2024-11-26 09:30:00,CB - Anaïs Morel,90.0,Recette,Paiement client
2024-11-26 10:03:00,CB - Charlotte Robert,50.0,Recette,Paiement client
2024-11-26 10:29:00,CB - Lina Dubois,25.0,Recette,Paiement client
2024-11-26 11:45:00,CB - Anaïs Robert,150.0,Recette,Paiement client
2024-11-26 13:40:00,CB - Camille Bertrand,75.0,Recette,Paiement client
2024-11-26 14:17:00,CB - Emma Mercier,65.0,Recette,Paiement client
2024-11-27 09:30:00,CB - Manon Simon,90.0,Recette,Paiement client
2024-11-27 09:57:00,CB - Inès Michel,25.0,Recette,Paiement client
2024-11-29 09:15:00,CB - Maëlys Bonnet,25.0,Recette,Paiement client
2024-11-29 10:15:00,CB - Noémie David,120.0,Recette,Paiement client
2024-11-30 10:35:00,CB - Camille Thomas,100.0,Recette,Paiement client
2024-11-30 10:56:00,CB - Noémie Bernard,35.0,Recette,Paiement client
2024-11-30 12:01:00,CB - Agathe Simon,140.0,Recette,Paiement client
2024-12-01 09:00:00,Frais compte pro,-15.0,Charge,Frais bancaires
2024-12-01 09:00:00,Abonnement Planity,-80.0,Charge,Logiciel / abonnement
2024-12-01 09:00:00,Loyer cabinet,-1200.0,Charge,Loyer
2024-12-02 09:00:00,Achats consommables,-68.3,Charge,Consommables
2024-12-02 09:15:00,CB - Lucie Vincent,50.0,Recette,Paiement client
2024-12-02 09:51:00,CB - Maëlys Vincent,75.0,Recette,Paiement client
2024-12-02 12:03:00,CB - Marine Martin,280.0,Recette,Paiement client
2024-12-03 09:30:00,CB - Maëlys Richard,90.0,Recette,Paiement client
2024-12-03 09:57:00,CB - Inès David,50.0,Recette,Paiement client
2024-12-03 10:47:00,CB - Amina Martin,100.0,Recette,Paiement client
2024-12-03 11:34:00,CB - Sarah Girard,100.0,Recette,Paiement client
2024-12-03 14:00:00,CB - Manon Bonnet,120.0,Recette,Paiement client
2024-12-04 09:15:00,CB - Margaux Dupont,25.0,Recette,Paiement client
2024-12-04 09:52:00,CB - Manon Bertrand,65.0,Recette,Paiement client
2024-12-05 09:00:00,Assurance professionnelle,-45.0,Charge,Assurance
2024-12-05 09:35:00,CB - Clara Robert,100.0,Recette,Paiement client
2024-12-05 10:54:00,CB - Noémie Lambert,150.0,Recette,Paiement client
2024-12-05 13:55:00,CB - Agathe Moreau,110.0,Recette,Paiement client
2024-12-06 09:15:00,CB - Anaïs Richard,50.0,Recette,Paiement client
2024-12-06 09:35:00,CB - Zoé Robert,25.0,Recette,Paiement client
2024-12-06 10:02:00,CB - Chloé Richard,50.0,Recette,Paiement client
