date_heure,date_heure_fin,nom_client,client_id,zone,type_prestation,duree_prestation_min,montant_recu_eur,statut,temps_non_facture_min
2024-08-06 14:30:00,2024-08-06 14:50:00,Margaux Richard,1040,Sourcils,Séance électrolyse,20,65,Réalisé,14
2024-08-06 15:09:00,2024-08-06 15:39:00,Océane Dubois,1096,Orteils,Séance électrolyse,30,0,No-show,6
2024-08-07 09:00:00,2024-08-07 09:35:00,Hana Mercier,1110,Lèvres,Séance électrolyse,35,100,Réalisé,9
2024-08-07 09:49:00,2024-08-07 10:29:00,Zoé Martin,1100,Nuque,Séance électrolyse,40,110,Réalisé,10
2024-08-07 10:44:00,2024-08-07 11:44:00,Pauline Lefèvre,1128,Seins,Séance électrolyse,60,150,Réalisé,5
2024-08-08 09:00:00,2024-08-08 09:40:00,Louise Francois,1086,Favoris,Séance électrolyse,40,0,No-show,8
2024-08-09 09:00:00,2024-08-09 09:10:00,Zoé Morel,1047,Maillot,Séance électrolyse,10,35,Réalisé,5
2024-08-09 09:20:00,2024-08-09 09:35:00,Charlotte Robert,1051,Orteils,Séance électrolyse,15,50,Réalisé,5
2024-08-09 09:45:00,2024-08-09 10:25:00,Marine Morel,1106,Sourcils,Séance électrolyse,40,0,Annulé,7
2024-08-09 10:37:00,2024-08-09 10:57:00,Anaïs André,1091,Doigts,Séance électrolyse,20,65,Réalisé,5
2024-08-10 10:00:00,2024-08-10 10:40:00,Maëlys Garcia,1090,Menton,Séance électrolyse,40,110,Réalisé,14
2024-08-10 10:59:00,2024-08-10 11:44:00,Zoé Robert,1079,Dos,Séance électrolyse,45,120,Réalisé,5
2024-08-10 11:54:00,2024-08-10 12:29:00,Elise David,1070,Menton,Séance électrolyse,35,100,Réalisé,10
2024-08-10 12:44:00,2024-08-10 13:14:00,Anaïs Richard,1075,Visage,Séance électrolyse,30,90,Réalisé,10
2024-08-12 09:00:00,2024-08-12 09:25:00,Chloé Petit,1048,Orteils,Séance électrolyse,25,75,Réalisé,15
2024-08-12 09:45:00,2024-08-12 10:35:00,Inès Moreau,1099,Aisselles,Séance électrolyse,50,130,Réalisé,7
2024-08-12 10:47:00,2024-08-12 11:02:00,Charlotte Simon,1058,Favoris,Séance électrolyse,15,0,Annulé,4
2024-08-12 11:11:00,2024-08-12 11:36:00,Maya Lambert,1057,Poitrine,Séance électrolyse,25,75,Réalisé,8
2024-08-12 11:49:00,2024-08-12 11:59:00,Maëlys Michel,1059,Menton,Séance électrolyse,10,0,Annulé,6
2024-08-12 13:15:00,2024-08-12 13:45:00,Lucie Vincent,1085,Visage,Séance électrolyse,30,0,Annulé,2
2024-08-12 13:52:00,2024-08-12 14:02:00,Agathe David,1046,Ventre,Séance électrolyse,10,35,Réalisé,8
2024-08-12 14:15:00,2024-08-12 14:50:00,Anaïs Morel,1125,Lèvres,Séance électrolyse,35,0,Annulé,2
2024-08-12 14:57:00,2024-08-12 15:57:00,Clara Robert,1123,Menton,Séance électrolyse,60,150,Réalisé,6
2024-08-12 16:08:00,2024-08-12 16:48:00,Agathe Bernard,1108,Menton,Séance électrolyse,40,110,Réalisé,15
2024-08-13 09:00:00,2024-08-13 10:30:00,Maëlys Bonnet,1105,Dos,Séance électrolyse,90,220,Réalisé,5
2024-08-14 09:00:00,2024-08-14 09:15:00,Sarah Girard,1129,Lèvres,Consultation préalable,15,25,Réalisé,5
2024-08-14 09:25:00,2024-08-14 10:05:00,Manon Bertrand,1115,Seins,Séance électrolyse,40,110,Réalisé,5
2024-08-14 10:15:00,2024-08-14 11:00:00,Sarah Dubois,1095,Lèvres,Séance électrolyse,45,120,Réalisé,16
2024-08-14 11:21:00,2024-08-14 11:51:00,Inès David,1084,Lèvres,Séance électrolyse,30,90,Réalisé,6
2024-08-15 09:00:00,2024-08-15 09:10:00,Agathe Leroy,1067,Doigts,Séance électrolyse,10,35,Réalisé,10
2024-08-16 09:00:00,2024-08-16 09:20:00,Manon Martin,1122,Orteils,Séance électrolyse,20,65,Réalisé,15
2024-08-16 09:40:00,2024-08-16 09:55:00,Océane Thomas,1054,Visage,Séance électrolyse,15,50,Réalisé,6
2024-08-16 10:06:00,2024-08-16 11:06:00,Camille Thomas,1126,Aisselles,Séance électrolyse,60,150,Réalisé,15
2024-08-16 11:26:00,2024-08-16 12:11:00,Pauline Fournier,1103,Visage,Séance électrolyse,45,0,No-show,12
2024-08-16 13:15:00,2024-08-16 14:30:00,Lucie Lefèvre,1113,Aisselles,Séance électrolyse,75,180,Réalisé,5
2024-08-17 10:00:00,2024-08-17 10:15:00,Clara Dupont,1056,Aisselles,Séance électrolyse,15,50,Réalisé,9
2024-08-17 10:29:00,2024-08-17 10:54:00,Elise Fournier,1098,Sourcils,Séance électrolyse,25,75,Réalisé,12
2024-08-19 09:00:00,2024-08-19 09:35:00,Hana André,1111,Orteils,Séance électrolyse,35,100,Réalisé,17
2024-08-19 09:57:00,2024-08-19 11:57:00,Julie Petit,1124,Dos,Séance électrolyse,120,0,Annulé,2
2024-08-19 13:15:00,2024-08-19 13:40:00,Agathe Dubois,1080,Favoris,Séance électrolyse,25,75,Réalisé,5
2024-08-19 13:50:00,2024-08-19 14:20:00,Lucie Lefèvre,1081,Menton,Séance électrolyse,30,0,Annulé,7
2024-08-19 14:32:00,2024-08-19 14:57:00,Camille David,1074,Aisselles,Séance électrolyse,25,75,Réalisé,5
2024-08-19 15:07:00,2024-08-19 15:52:00,Camille Bertrand,1097,Seins,Séance électrolyse,45,120,Réalisé,11
2024-08-20 09:00:00,2024-08-20 09:25:00,Louise Bertrand,1064,Ventre,Séance électrolyse,25,75,Réalisé,5
2024-08-20 09:35:00,2024-08-20 10:05:00,Pauline Petit,1076,Aisselles,Séance électrolyse,30,90,Réalisé,12
2024-08-21 09:00:00,2024-08-21 09:40:00,Alice Francois,1109,Menton,Séance électrolyse,40,110,Réalisé,18
2024-08-21 10:03:00,2024-08-21 10:48:00,Margaux Vincent,1112,Sourcils,Séance électrolyse,45,120,Réalisé,16
2024-08-23 09:00:00,2024-08-23 09:25:00,Chloé Richard,1094,Maillot,Séance électrolyse,25,0,Annulé,6
2024-08-23 09:36:00,2024-08-23 11:06:00,Lucie Lefèvre,1114,Poitrine,Séance électrolyse,90,220,Réalisé,18
2024-08-23 11:29:00,2024-08-23 12:04:00,Clara André,1069,Nuque,Séance électrolyse,35,100,Réalisé,9
2024-08-23 13:15:00,2024-08-23 13:40:00,Elise Thomas,1063,Menton,Séance électrolyse,25,75,Réalisé,13
2024-08-26 09:00:00,2024-08-26 09:20:00,Charlotte Robert,1104,Lèvres,Séance électrolyse,20,65,Réalisé,8
2024-08-26 09:33:00,2024-08-26 10:03:00,Eva Lefèvre,1116,Sourcils,Séance électrolyse,30,90,Réalisé,5
2024-08-26 10:13:00,2024-08-26 10:48:00,Pauline Bernard,1121,Sourcils,Séance électrolyse,35,0,No-show,6
2024-08-27 09:00:00,2024-08-27 09:30:00,Amina Bonnet,1082,Seins,Séance électrolyse,30,90,Réalisé,5
2024-08-27 09:40:00,2024-08-27 10:35:00,Léa Durand,1117,Menton,Séance électrolyse,55,140,Réalisé,6
2024-08-28 09:00:00,2024-08-28 09:50:00,Sarah Garcia,1101,Poitrine,Séance électrolyse,50,130,Réalisé,13
2024-08-28 10:08:00,2024-08-28 10:18:00,Inès Mercier,1050,Lèvres,Séance électrolyse,10,35,Réalisé,14
2024-08-28 10:37:00,2024-08-28 11:17:00,Alice Richard,1119,Seins,Séance électrolyse,40,110,Réalisé,5
2024-08-29 09:00:00,2024-08-29 09:35:00,Manon Simon,1120,Menton,Séance électrolyse,35,0,Annulé,3
2024-08-29 09:43:00,2024-08-29 10:43:00,Hana Durand,1127,Aisselles,Séance électrolyse,60,150,Réalisé,12
2024-08-30 09:00:00,2024-08-30 09:20:00,Zoé Leroy,1071,Favoris,Séance électrolyse,20,65,Réalisé,9
2024-08-30 09:34:00,2024-08-30 10:34:00,Pauline Lefèvre,1128,Seins,Séance électrolyse,60,150,Réalisé,10
2024-08-30 10:49:00,2024-08-30 11:09:00,Chloé Durand,1118,Favoris,Séance électrolyse,20,0,Annulé,3
2024-08-30 11:17:00,2024-08-30 11:32:00,Louise Michel,1130,Dos,Consultation préalable,15,0,Annulé,5
2024-08-31 10:00:00,2024-08-31 10:45:00,Nina Bonnet,1088,Dos,Séance électrolyse,45,0,Annulé,2
2024-09-02 09:00:00,2024-09-02 09:10:00,Marine Garcia,1049,Favoris,Séance électrolyse,10,35,Réalisé,6
2024-09-02 09:21:00,2024-09-02 09:41:00,Julie Moreau,1089,Lèvres,Séance électrolyse,20,65,Réalisé,9
2024-09-02 09:55:00,2024-09-02 10:25:00,Jade Robert,1093,Menton,Séance électrolyse,30,90,Réalisé,5
2024-09-02 10:35:00,2024-09-02 10:45:00,Clara Laurent,1043,Doigts,Séance électrolyse,10,35,Réalisé,10
2024-09-02 11:00:00,2024-09-02 11:10:00,Nina Bernard,1053,Aisselles,Séance électrolyse,10,35,Réalisé,6
2024-09-02 11:21:00,2024-09-02 12:21:00,Eva André,1107,Maillot,Séance électrolyse,60,150,Réalisé,5
2024-09-02 13:15:00,2024-09-02 13:30:00,Sarah Petit,1137,Sourcils,Consultation préalable,15,25,Réalisé,7
2024-09-03 09:00:00,2024-09-03 09:15:00,Noémie Petit,1132,Lèvres,Consultation préalable,15,25,Réalisé,6
2024-09-03 09:26:00,2024-09-03 09:41:00,Maëlys André,1065,Aisselles,Séance électrolyse,15,50,Réalisé,15
2024-09-03 10:01:00,2024-09-03 10:21:00,Lucie Francois,1072,Menton,Séance électrolyse,20,65,Réalisé,8
2024-09-03 10:34:00,2024-09-03 10:59:00,Noémie Thomas,1083,Menton,Séance électrolyse,25,75,Réalisé,6
2024-09-04 09:00:00,2024-09-04 09:50:00,Julie Michel,1102,Nuque,Séance électrolyse,50,130,Réalisé,12
2024-09-04 10:07:00,2024-09-04 10:37:00,Océane Dubois,1096,Orteils,Séance électrolyse,30,90,Réalisé,5
2024-09-04 10:47:00,2024-09-04 11:17:00,Hana Mercier,1110,Lèvres,Séance électrolyse,30,90,Réalisé,15
2024-09-04 11:37:00,2024-09-04 12:12:00,Anaïs Morel,1125,Lèvres,Séance électrolyse,35,100,Réalisé,5
2024-09-05 09:00:00,2024-09-05 09:30:00,Marine Morel,1106,Sourcils,Séance électrolyse,30,90,Réalisé,11
2024-09-05 09:46:00,2024-09-05 10:26:00,Zoé Martin,1100,Nuque,Séance électrolyse,40,110,Réalisé,8
2024-09-06 09:00:00,2024-09-06 09:30:00,Emma Mercier,1078,Menton,Séance électrolyse,30,0,Annulé,8
2024-09-06 09:43:00,2024-09-06 10:08:00,Alice Thomas,1062,Menton,Séance électrolyse,25,75,Réalisé,8
2024-09-06 10:21:00,2024-09-06 11:21:00,Clara Robert,1123,Menton,Séance électrolyse,60,150,Réalisé,10
2024-09-07 10:00:00,2024-09-07 10:40:00,Maya Lefèvre,1092,Maillot,Séance électrolyse,40,110,Réalisé,11
2024-09-07 10:56:00,2024-09-07 11:11:00,Noémie David,1134,Aisselles,Consultation préalable,15,25,Réalisé,7
2024-09-07 11:23:00,2024-09-07 11:48:00,Pauline Bertrand,1060,Favoris,Séance électrolyse,25,75,Réalisé,12
2024-09-09 09:00:00,2024-09-09 09:55:00,Camille Thomas,1126,Aisselles,Séance électrolyse,55,140,Réalisé,11
2024-09-09 10:11:00,2024-09-09 10:41:00,Manon Bertrand,1115,Seins,Séance électrolyse,30,90,Réalisé,17
2024-09-09 11:03:00,2024-09-09 11:23:00,Anaïs André,1091,Doigts,Séance électrolyse,20,0,Annulé,3
2024-09-09 11:31:00,2024-09-09 12:21:00,Agathe Bernard,1108,Menton,Séance électrolyse,50,130,Réalisé,5
2024-09-09 13:15:00,2024-09-09 13:20:00,Clara Dupont,1061,Favoris,Séance électrolyse,5,25,Réalisé,12
2024-09-09 13:37:00,2024-09-09 13:57:00,Chloé Bernard,1066,Nuque,Séance électrolyse,20,65,Réalisé,7
2024-09-10 09:00:00,2024-09-10 09:25:00,Manon Martin,1122,Orteils,Séance électrolyse,25,75,Réalisé,9
2024-09-10 09:39:00,2024-09-10 10:39:00,Lucie Lefèvre,1113,Aisselles,Séance électrolyse,60,150,Réalisé,11
2024-09-10 10:55:00,2024-09-10 11:10:00,Océane Michel,1073,Sourcils,Séance électrolyse,15,50,Réalisé,6
2024-09-10 11:21:00,2024-09-10 11:46:00,Louise Francois,1086,Favoris,Séance électrolyse,25,0,Annulé,10
2024-09-10 13:15:00,2024-09-10 13:35:00,Noémie Bernard,1077,Menton,Séance électrolyse,20,65,Réalisé,10
2024-09-10 13:50:00,2024-09-10 14:05:00,Pauline Michel,1131,Lèvres,Consultation préalable,15,25,Réalisé,10
2024-09-10 14:20:00,2024-09-10 15:35:00,Maëlys Bonnet,1105,Dos,Séance électrolyse,75,180,Réalisé,11
2024-09-10 15:51:00,2024-09-10 16:36:00,Sarah Lambert,1087,Poitrine,Séance électrolyse,45,120,Réalisé,11
2024-09-10 16:52:00,2024-09-10 17:37:00,Inès Moreau,1099,Aisselles,Séance électrolyse,45,120,Réalisé,5
2024-09-11 09:00:00,2024-09-11 09:15:00,Manon Bonnet,1133,Menton,Consultation préalable,15,25,Réalisé,5
2024-09-11 09:25:00,2024-09-11 09:55:00,Maëlys Garcia,1090,Menton,Séance électrolyse,30,90,Réalisé,8
2024-09-11 10:08:00,2024-09-11 10:33:00,Zoé Girard,1068,Poitrine,Séance électrolyse,25,75,Réalisé,6
2024-09-12 09:00:00,2024-09-12 10:30:00,Julie Petit,1124,Dos,Séance électrolyse,90,220,Réalisé,10
2024-09-12 10:45:00,2024-09-12 11:15:00,Hana André,1111,Orteils,Séance électrolyse,30,90,Réalisé,9
2024-09-13 09:00:00,2024-09-13 09:15:00,Noémie Bertrand,1135,Maillot,Consultation préalable,15,0,No-show,7
2024-09-13 09:27:00,2024-09-13 09:52:00,Amina Bertrand,1052,Aisselles,Séance électrolyse,25,75,Réalisé,16
2024-09-14 10:00:00,2024-09-14 10:40:00,Sarah Dubois,1095,Lèvres,Séance électrolyse,40,110,Réalisé,5
2024-09-16 09:00:00,2024-09-16 09:05:00,Lina Vincent,1055,Favoris,Séance électrolyse,5,25,Réalisé,6
2024-09-16 09:16:00,2024-09-16 09:56:00,Pauline Fournier,1103,Visage,Séance électrolyse,40,0,Annulé,2
2024-09-16 10:03:00,2024-09-16 10:33:00,Elise Fournier,1098,Sourcils,Séance électrolyse,30,90,Réalisé,14
2024-09-16 10:52:00,2024-09-16 11:22:00,Margaux Vincent,1112,Sourcils,Séance électrolyse,30,90,Réalisé,10
2024-09-16 11:37:00,2024-09-16 12:07:00,Anaïs Richard,1075,Visage,Séance électrolyse,30,90,Réalisé,9
2024-09-16 13:15:00,2024-09-16 13:40:00,Lucie Vincent,1085,Visage,Séance électrolyse,25,75,Réalisé,14
2024-09-16 13:59:00,2024-09-16 14:29:00,Zoé Robert,1079,Dos,Séance électrolyse,30,90,Réalisé,8
2024-09-17 09:00:00,2024-09-17 10:15:00,Lucie Lefèvre,1114,Poitrine,Séance électrolyse,75,180,Réalisé,10
2024-09-18 09:00:00,2024-09-18 09:20:00,Elise David,1070,Menton,Séance électrolyse,20,65,Réalisé,12
2024-09-18 09:37:00,2024-09-18 10:17:00,Sarah Girard,1129,Lèvres,Séance électrolyse,40,110,Réalisé,13
2024-09-18 10:35:00,2024-09-18 11:10:00,Inès David,1084,Lèvres,Séance électrolyse,35,100,Réalisé,10
2024-09-19 09:00:00,2024-09-19 09:35:00,Camille Bertrand,1097,Seins,Séance électrolyse,35,0,Annulé,3
2024-09-19 09:43:00,2024-09-19 10:23:00,Alice Francois,1109,Menton,Séance électrolyse,40,110,Réalisé,12
2024-09-20 09:00:00,2024-09-20 09:30:00,Eva Lefèvre,1116,Sourcils,Séance électrolyse,30,90,Réalisé,6
2024-09-20 09:41:00,2024-09-20 09:56:00,Charlotte Robert,1051,Orteils,Séance électrolyse,15,50,Réalisé,13
2024-09-21 10:00:00,2024-09-21 10:50:00,Hana Durand,1127,Aisselles,Séance électrolyse,50,130,Réalisé,5
2024-09-23 09:00:00,2024-09-23 09:30:00,Charlotte Simon,1058,Favoris,Séance électrolyse,30,90,Réalisé,8
2024-09-23 09:43:00,2024-09-23 09:53:00,Maya Lambert,1057,Poitrine,Séance électrolyse,10,35,Réalisé,16
2024-09-23 10:14:00,2024-09-23 10:44:00,Charlotte Robert,1104,Lèvres,Séance électrolyse,30,90,Réalisé,8
2024-09-23 10:57:00,2024-09-23 11:22:00,Agathe Leroy,1067,Doigts,Séance électrolyse,25,75,Réalisé,19
2024-09-23 11:46:00,2024-09-23 12:01:00,Maëlys Michel,1059,Menton,Séance électrolyse,15,50,Réalisé,16
2024-09-23 13:15:00,2024-09-23 13:55:00,Pauline Bernard,1121,Sourcils,Séance électrolyse,40,110,Réalisé,12
2024-09-24 09:00:00,2024-09-24 09:15:00,Zoé Thomas,1136,Nuque,Consultation préalable,15,25,Réalisé,8
2024-09-24 09:28:00,2024-09-24 09:53:00,Agathe Dubois,1080,Favoris,Séance électrolyse,25,75,Réalisé,19
2024-09-24 10:17:00,2024-09-24 10:57:00,Léa Durand,1117,Menton,Séance électrolyse,40,110,Réalisé,10
2024-09-24 11:12:00,2024-09-24 11:37:00,Camille David,1074,Aisselles,Séance électrolyse,25,0,Annulé,9
2024-09-24 11:51:00,2024-09-24 12:16:00,Lucie Lefèvre,1081,Menton,Séance électrolyse,25,75,Réalisé,12
2024-09-24 13:15:00,2024-09-24 14:10:00,Pauline Lefèvre,1128,Seins,Séance électrolyse,55,0,No-show,7
2024-09-24 14:22:00,2024-09-24 14:52:00,Alice Richard,1119,Seins,Séance électrolyse,30,90,Réalisé,10
2024-09-25 09:00:00,2024-09-25 09:30:00,Chloé Richard,1094,Maillot,Séance électrolyse,30,90,Réalisé,15
2024-09-25 09:50:00,2024-09-25 10:05:00,Clara Dupont,1056,Aisselles,Séance électrolyse,15,50,Réalisé,7
2024-09-26 09:00:00,2024-09-26 09:25:00,Manon Simon,1120,Menton,Séance électrolyse,25,0,Annulé,7
2024-09-26 09:37:00,2024-09-26 10:02:00,Pauline Petit,1076,Aisselles,Séance électrolyse,25,75,Réalisé,6
2024-09-26 10:13:00,2024-09-26 10:38:00,Chloé Durand,1118,Favoris,Séance électrolyse,25,0,No-show,9
2024-09-27 09:00:00,2024-09-27 09:05:00,Océane Thomas,1054,Visage,Séance électrolyse,5,0,Annulé,4
2024-09-30 09:00:00,2024-09-30 09:45:00,Sarah Garcia,1101,Poitrine,Séance électrolyse,45,120,Réalisé,11
2024-09-30 10:01:00,2024-09-30 10:36:00,Anaïs Morel,1125,Lèvres,Séance électrolyse,35,0,Annulé,3
2024-10-01 09:00:00,2024-10-01 09:15:00,Louise Bertrand,1064,Ventre,Séance électrolyse,15,50,Réalisé,12
2024-10-01 09:32:00,2024-10-01 10:22:00,Eva André,1107,Maillot,Séance électrolyse,50,130,Réalisé,11
2024-10-01 10:38:00,2024-10-01 11:03:00,Clara André,1069,Nuque,Séance électrolyse,25,75,Réalisé,5
2024-10-03 09:00:00,2024-10-03 09:50:00,Camille Thomas,1126,Aisselles,Séance électrolyse,50,130,Réalisé,5
2024-10-03 10:00:00,2024-10-03 10:15:00,Amina Bonnet,1082,Seins,Séance électrolyse,15,50,Réalisé,6
2024-10-04 09:00:00,2024-10-04 09:15:00,Elise Thomas,1063,Menton,Séance électrolyse,15,50,Réalisé,5
2024-10-04 09:25:00,2024-10-04 11:25:00,Louise Michel,1130,Dos,Séance électrolyse,120,280,Réalisé,11
2024-10-04 13:15:00,2024-10-04 14:00:00,Clara Robert,1123,Menton,Séance électrolyse,45,120,Réalisé,5
2024-10-04 14:10:00,2024-10-04 14:45:00,Hana Mercier,1110,Lèvres,Séance électrolyse,35,100,Réalisé,5
2024-10-04 14:55:00,2024-10-04 15:25:00,Marine Morel,1106,Sourcils,Séance électrolyse,30,90,Réalisé,9
2024-10-05 10:00:00,2024-10-05 10:25:00,Océane Dubois,1096,Orteils,Séance électrolyse,25,75,Réalisé,5
2024-10-05 10:35:00,2024-10-05 10:50:00,Maëlys Vincent,1145,Orteils,Consultation préalable,15,25,Réalisé,5
2024-10-05 11:00:00,2024-10-05 11:15:00,Marine Martin,1142,Dos,Consultation préalable,15,25,Réalisé,10
2024-10-05 11:30:00,2024-10-05 11:55:00,Manon Bertrand,1115,Seins,Séance électrolyse,25,75,Réalisé,13
2024-10-07 09:00:00,2024-10-07 09:40:00,Julie Michel,1102,Nuque,Séance électrolyse,40,110,Réalisé,14
2024-10-07 09:59:00,2024-10-07 10:19:00,Julie Moreau,1089,Lèvres,Séance électrolyse,20,65,Réalisé,9
2024-10-07 10:33:00,2024-10-07 10:58:00,Zoé Leroy,1071,Favoris,Séance électrolyse,25,75,Réalisé,9
2024-10-07 11:12:00,2024-10-07 11:32:00,Jade Robert,1093,Menton,Séance électrolyse,20,65,Réalisé,8
2024-10-07 11:45:00,2024-10-07 12:20:00,Zoé Martin,1100,Nuque,Séance électrolyse,35,100,Réalisé,6
2024-10-07 13:15:00,2024-10-07 13:45:00,Nina Bonnet,1088,Dos,Séance électrolyse,30,0,Annulé,6
2024-10-07 13:56:00,2024-10-07 14:26:00,Sarah Petit,1137,Sourcils,Séance électrolyse,30,90,Réalisé,10
2024-10-08 09:00:00,2024-10-08 09:25:00,Manon Martin,1122,Orteils,Séance électrolyse,25,0,Annulé,3
2024-10-08 09:33:00,2024-10-08 10:08:00,Noémie Petit,1132,Lèvres,Séance électrolyse,35,0,Annulé,6
2024-10-08 10:19:00,2024-10-08 10:49:00,Noémie Thomas,1083,Menton,Séance électrolyse,30,90,Réalisé,9
2024-10-08 11:03:00,2024-10-08 11:48:00,Lucie Lefèvre,1113,Aisselles,Séance électrolyse,45,120,Réalisé,7
2024-10-09 09:00:00,2024-10-09 09:35:00,Agathe Bernard,1108,Menton,Séance électrolyse,35,100,Réalisé,12
2024-10-10 09:00:00,2024-10-10 09:40:00,Hana André,1111,Orteils,Séance électrolyse,40,0,Annulé,5
2024-10-10 09:50:00,2024-10-10 11:20:00,Julie Petit,1124,Dos,Séance électrolyse,90,0,Annulé,8
2024-10-10 13:15:00,2024-10-10 14:15:00,Maëlys Bonnet,1105,Dos,Séance électrolyse,60,150,Réalisé,11
2024-10-11 09:00:00,2024-10-11 09:45:00,Sarah Girard,1129,Lèvres,Séance électrolyse,45,120,Réalisé,14
2024-10-12 10:00:00,2024-10-12 10:35:00,Maya Lefèvre,1092,Maillot,Séance électrolyse,35,100,Réalisé,11
2024-10-12 10:51:00,2024-10-12 11:41:00,Noémie David,1134,Aisselles,Séance électrolyse,50,130,Réalisé,18
2024-10-12 12:04:00,2024-10-12 12:19:00,Anaïs André,1091,Doigts,Séance électrolyse,15,50,Réalisé,9
2024-10-12 12:33:00,2024-10-12 13:08:00,Inès Moreau,1099,Aisselles,Séance électrolyse,35,100,Réalisé,5
2024-10-12 13:18:00,2024-10-12 13:43:00,Lucie Francois,1072,Menton,Séance électrolyse,25,75,Réalisé,13
2024-10-14 09:00:00,2024-10-14 09:40:00,Margaux Vincent,1112,Sourcils,Séance électrolyse,40,110,Réalisé,5
2024-10-14 09:50:00,2024-10-14 11:05:00,Lucie Lefèvre,1114,Poitrine,Séance électrolyse,75,180,Réalisé,12
2024-10-14 11:22:00,2024-10-14 11:37:00,Emma Roux,1143,Lèvres,Consultation préalable,15,25,Réalisé,15
2024-10-15 09:00:00,2024-10-15 09:40:00,Pauline Michel,1131,Lèvres,Séance électrolyse,40,110,Réalisé,5
2024-10-15 09:50:00,2024-10-15 10:20:00,Louise Francois,1086,Favoris,Séance électrolyse,30,90,Réalisé,8
2024-10-15 10:33:00,2024-10-15 11:03:00,Emma Mercier,1078,Menton,Séance électrolyse,30,90,Réalisé,5
2024-10-15 11:13:00,2024-10-15 11:28:00,Maëlys André,1065,Aisselles,Séance électrolyse,15,50,Réalisé,8
2024-10-16 09:00:00,2024-10-16 09:30:00,Elise Fournier,1098,Sourcils,Séance électrolyse,30,90,Réalisé,7
2024-10-16 09:42:00,2024-10-16 10:22:00,Manon Bonnet,1133,Menton,Séance électrolyse,40,110,Réalisé,6
2024-10-16 10:33:00,2024-10-16 10:58:00,Maëlys Garcia,1090,Menton,Séance électrolyse,25,75,Réalisé,10
2024-10-16 11:13:00,2024-10-16 11:28:00,Lina Roux,1147,Nuque,Consultation préalable,15,25,Réalisé,10
2024-10-16 13:15:00,2024-10-16 14:05:00,Hana Durand,1127,Aisselles,Séance électrolyse,50,130,Réalisé,14
2024-10-17 09:00:00,2024-10-17 09:35:00,Sarah Dubois,1095,Lèvres,Séance électrolyse,35,100,Réalisé,15
2024-10-17 09:55:00,2024-10-17 10:05:00,Océane Michel,1073,Sourcils,Séance électrolyse,10,35,Réalisé,6
2024-10-17 10:16:00,2024-10-17 10:46:00,Sarah Lambert,1087,Poitrine,Séance électrolyse,30,90,Réalisé,8
2024-10-17 10:59:00,2024-10-17 11:39:00,Pauline Fournier,1103,Visage,Séance électrolyse,40,110,Réalisé,10
2024-10-18 09:00:00,2024-10-18 09:20:00,Alice Thomas,1062,Menton,Séance électrolyse,20,65,Réalisé,9
2024-10-18 09:34:00,2024-10-18 09:54:00,Eva Lefèvre,1116,Sourcils,Séance électrolyse,20,65,Réalisé,12
2024-10-18 10:11:00,2024-10-18 11:41:00,Noémie Bertrand,1135,Maillot,Séance électrolyse,90,220,Réalisé,9
2024-10-19 10:00:00,2024-10-19 10:25:00,Noémie Bernard,1077,Menton,Séance électrolyse,25,75,Réalisé,8
